run_tag,sim_idx,event_type,event_target,is_fault,t_start,expert_action,first_trip_index,first_trip_time_ms,relative_delay_ms,first_action,censored,censor_index,censor_time_ms,outcome
combined_W48_alpha0.9,1675,flt_2ph_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,3206,flt_3ph_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
combined_W48_alpha0.9,1626,flt_2ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,1029,flt_1phg_shc_w_arc,MainLn6-7,True,239,7,973.0,101.35416666666666,1.3541666666666667,7.0,False,,,correct_first_trip
combined_W48_alpha0.9,3085,flt_2phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
combined_W48_alpha0.9,2024,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,838,flt_1phg_shc_w_arc,MainLn4-11,True,239,5,966.0,100.625,0.625,5.0,False,,,correct_first_trip
combined_W48_alpha0.9,3894,flt_3ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,1204,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,967.0,100.72916666666666,0.7291666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,322,flt_1phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
combined_W48_alpha0.9,3700,flt_3ph_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
combined_W48_alpha0.9,1812,flt_2ph_shc,MainLn3-8,True,239,3,961.0,100.10416666666666,0.10416666666666667,3.0,False,,,correct_first_trip
combined_W48_alpha0.9,4042,flt_1phg_hif,MainLn4-5,True,239,4,973.0,101.35416666666666,1.3541666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,1157,flt_1phg_shc_w_arc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,3690,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,2279,flt_2ph_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
combined_W48_alpha0.9,3862,flt_3ph_shc,MainLn4-11,True,239,5,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,correct_first_trip
combined_W48_alpha0.9,1115,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,966.0,100.625,0.625,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,1803,flt_2ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,457,flt_1phg_shc,MainLn12-13,True,239,13,963.0,100.3125,0.3125,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,2090,flt_2ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,4145,flt_1phg_hif_w_arc,MainBus5,True,239,4,976.0,101.66666666666667,1.6666666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,2996,flt_2phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
combined_W48_alpha0.9,497,flt_1phg_shc,MainLn6-7,True,239,7,965.0,100.52083333333334,0.5208333333333334,7.0,False,,,correct_first_trip
combined_W48_alpha0.9,3571,flt_3ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,486,flt_1phg_shc,MainLn4-5,True,239,4,965.0,100.52083333333334,0.5208333333333334,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,2589,flt_2phg_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,1186,flt_1phg_shc_w_arc,MainLn3-4,True,239,2,968.0,100.83333333333333,0.8333333333333334,5.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,4120,flt_1phg_hif_w_arc,MainBus9,True,239,9,986.0,102.70833333333333,2.7083333333333335,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,4071,flt_1phg_hif,MainLn4-5,True,239,4,979.0,101.97916666666666,1.9791666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,4491,switch_cable_off,MainBus8,False,239,15,1057.0,110.10416666666667,,2.0,False,,,false_first_trip
combined_W48_alpha0.9,3488,flt_3ph_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,2399,flt_2ph_shc,MainBus6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,642,flt_1phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,2478,flt_2phg_shc,MainBus1,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
combined_W48_alpha0.9,3671,flt_3ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,960,flt_1phg_shc_w_arc,MainLn9-10,True,239,11,966.0,100.625,0.625,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,2562,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,555,flt_1phg_shc,MainLn2-3,True,239,1,962.0,100.20833333333333,0.20833333333333334,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,238,flt_1phg_shc,MainLn8-14,True,239,10,962.0,100.20833333333333,0.20833333333333334,10.0,False,,,correct_first_trip
combined_W48_alpha0.9,2295,flt_2ph_shc,MainLn9-10,True,239,11,962.0,100.20833333333333,0.20833333333333334,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,2115,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,2509,flt_2phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,544,flt_1phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,1419,flt_1phg_shc_w_arc,MainBus5,True,239,4,969.0,100.9375,0.9375,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,1222,flt_1phg_shc_w_arc,MainLn8-9,True,239,9,968.0,100.83333333333333,0.8333333333333334,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,807,flt_1phg_shc_w_arc,MainLn10-11,True,239,12,978.0,101.875,1.875,12.0,False,,,correct_first_trip
combined_W48_alpha0.9,51,flt_1phg_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
combined_W48_alpha0.9,4380,switch_inrushHV,MainBus9,False,239,15,,,,,True,4799.0,499.8958333333333,no_trip
combined_W48_alpha0.9,1220,flt_1phg_shc_w_arc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
combined_W48_alpha0.9,3180,flt_2phg_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,287,flt_1phg_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,3307,flt_3ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,2654,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,26,flt_1phg_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
combined_W48_alpha0.9,3936,flt_3ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,3532,flt_3ph_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
combined_W48_alpha0.9,3600,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,2591,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,274,flt_1phg_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
combined_W48_alpha0.9,691,flt_1phg_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,2663,flt_2phg_shc,MainBus3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
combined_W48_alpha0.9,4016,flt_1phg_hif,MainLn7-8,True,239,8,970.0,101.04166666666667,1.0416666666666667,7.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,1705,flt_2ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,2446,flt_2phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,132,flt_1phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,3188,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
combined_W48_alpha0.9,308,flt_1phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,4484,switch_cable_off,MainBus14,False,239,15,,,,,True,4799.0,499.8958333333333,no_trip
combined_W48_alpha0.9,1024,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,973.0,101.35416666666666,1.3541666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,4414,switch_cap_on,MainBus14,False,239,15,961.0,100.10416666666666,,0.0,False,,,false_first_trip
combined_W48_alpha0.9,2699,flt_2phg_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
combined_W48_alpha0.9,3870,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
combined_W48_alpha0.9,2683,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,3973,flt_3ph_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
combined_W48_alpha0.9,471,flt_1phg_shc,MainLn3-4,True,239,2,965.0,100.52083333333334,0.5208333333333334,5.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,1501,flt_1phg_shc_w_arc,MainBus11,True,239,5,966.0,100.625,0.625,5.0,False,,,correct_first_trip
combined_W48_alpha0.9,1647,flt_2ph_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,1360,flt_1phg_shc_w_arc,MainLn3-4,True,239,2,968.0,100.83333333333333,0.8333333333333334,5.0,False,,,wrong_relay_first_trip
combined_W48_alpha0.9,134,flt_1phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,1057,flt_1phg_shc_w_arc,MainBus12,True,239,14,1011.0,105.3125,5.3125,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,670,flt_1phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
combined_W48_alpha0.9,2770,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
combined_W48_alpha0.9,1047,flt_1phg_shc_w_arc,MainLn8-9,True,239,9,974.0,101.45833333333333,1.4583333333333335,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,3597,flt_3ph_shc,MainLn4-11,True,239,5,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,correct_first_trip
combined_W48_alpha0.9,17,flt_1phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,2341,flt_2ph_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
combined_W48_alpha0.9,3269,flt_3ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
combined_W48_alpha0.9,2484,flt_2phg_shc,MainBus2,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
combined_W48_alpha0.9,1175,flt_1phg_shc_w_arc,MainLn13-14,True,239,14,963.0,100.3125,0.3125,14.0,False,,,correct_first_trip
combined_W48_alpha0.9,1938,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
