run_tag,sim_idx,event_type,event_target,is_fault,t_start,expert_action,first_trip_index,first_trip_time_ms,relative_delay_ms,first_action,censored,censor_index,censor_time_ms,outcome
phasor_W48,4119,flt_1phg_hif_w_arc,MainBus8,True,239,3,969.0,100.9375,0.9375,3.0,False,,,correct_first_trip
phasor_W48,1873,flt_2ph_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W48,2564,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,3572,flt_3ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,1786,flt_2ph_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
phasor_W48,4503,switch_motor_start,MainBus6,False,239,15,963.0,100.3125,,6.0,False,,,false_first_trip
phasor_W48,856,flt_1phg_shc_w_arc,MainLn7-8,True,239,8,965.0,100.52083333333334,0.5208333333333334,8.0,False,,,correct_first_trip
phasor_W48,23,flt_1phg_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,wrong_relay_first_trip
phasor_W48,626,flt_1phg_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W48,4224,flt_1phg_incipient,MainBus10,True,239,11,964.0,100.41666666666667,0.4166666666666667,11.0,False,,,correct_first_trip
phasor_W48,3585,flt_3ph_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W48,151,flt_1phg_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,598,flt_1phg_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,4169,flt_1phg_hif_w_arc,MainBus13,True,239,14,977.0,101.77083333333334,1.7708333333333333,14.0,False,,,correct_first_trip
phasor_W48,1973,flt_2ph_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,wrong_relay_first_trip
phasor_W48,3817,flt_3ph_shc,MainBus13,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,683,flt_1phg_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,1991,flt_2ph_shc,MainLn3-8,True,239,3,962.0,100.20833333333333,0.20833333333333334,3.0,False,,,correct_first_trip
phasor_W48,1417,flt_1phg_shc_w_arc,MainBus3,True,239,1,969.0,100.9375,0.9375,12.0,False,,,wrong_relay_first_trip
phasor_W48,2229,flt_2ph_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W48,4316,flt_1phg_incipient_w_arc,MainBus2,True,239,12,969.0,100.9375,0.9375,12.0,False,,,correct_first_trip
phasor_W48,655,flt_1phg_shc,MainLn3-8,True,239,3,961.0,100.10416666666666,0.10416666666666667,3.0,False,,,correct_first_trip
phasor_W48,2210,flt_2ph_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,1670,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,787,flt_1phg_shc,MainBus1,True,239,12,968.0,100.83333333333333,0.8333333333333334,12.0,False,,,correct_first_trip
phasor_W48,1128,flt_1phg_shc_w_arc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,896,flt_1phg_shc_w_arc,MainLn10-11,True,239,12,965.0,100.52083333333334,0.5208333333333334,12.0,False,,,correct_first_trip
phasor_W48,298,flt_1phg_shc,MainLn3-8,True,239,3,961.0,100.10416666666666,0.10416666666666667,3.0,False,,,correct_first_trip
phasor_W48,1675,flt_2ph_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,3206,flt_3ph_shc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W48,1626,flt_2ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
phasor_W48,1029,flt_1phg_shc_w_arc,MainLn6-7,True,239,7,970.0,101.04166666666667,1.0416666666666667,7.0,False,,,correct_first_trip
phasor_W48,3085,flt_2phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
phasor_W48,2024,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,838,flt_1phg_shc_w_arc,MainLn4-11,True,239,5,966.0,100.625,0.625,5.0,False,,,correct_first_trip
phasor_W48,3894,flt_3ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,1204,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,965.0,100.52083333333334,0.5208333333333334,6.0,False,,,correct_first_trip
phasor_W48,322,flt_1phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
phasor_W48,3700,flt_3ph_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W48,1812,flt_2ph_shc,MainLn3-8,True,239,3,961.0,100.10416666666666,0.10416666666666667,3.0,False,,,correct_first_trip
phasor_W48,4042,flt_1phg_hif,MainLn4-5,True,239,4,969.0,100.9375,0.9375,2.0,False,,,wrong_relay_first_trip
phasor_W48,1157,flt_1phg_shc_w_arc,MainLn1-2,True,239,0,961.0,100.10416666666666,0.10416666666666667,0.0,False,,,correct_first_trip
phasor_W48,3690,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,2279,flt_2ph_shc,MainLn6-7,True,239,7,962.0,100.20833333333333,0.20833333333333334,7.0,False,,,correct_first_trip
phasor_W48,3862,flt_3ph_shc,MainLn4-11,True,239,5,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,correct_first_trip
phasor_W48,1115,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,965.0,100.52083333333334,0.5208333333333334,6.0,False,,,correct_first_trip
phasor_W48,1803,flt_2ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,wrong_relay_first_trip
phasor_W48,457,flt_1phg_shc,MainLn12-13,True,239,13,963.0,100.3125,0.3125,13.0,False,,,correct_first_trip
phasor_W48,2090,flt_2ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,4145,flt_1phg_hif_w_arc,MainBus5,True,239,4,972.0,101.25,1.25,2.0,False,,,wrong_relay_first_trip
phasor_W48,2996,flt_2phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
phasor_W48,497,flt_1phg_shc,MainLn6-7,True,239,7,963.0,100.3125,0.3125,7.0,False,,,correct_first_trip
phasor_W48,3571,flt_3ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,486,flt_1phg_shc,MainLn4-5,True,239,4,965.0,100.52083333333334,0.5208333333333334,4.0,False,,,correct_first_trip
phasor_W48,2589,flt_2phg_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
phasor_W48,1186,flt_1phg_shc_w_arc,MainLn3-4,True,239,2,966.0,100.625,0.625,5.0,False,,,wrong_relay_first_trip
phasor_W48,4120,flt_1phg_hif_w_arc,MainBus9,True,239,9,968.0,100.83333333333333,0.8333333333333334,9.0,False,,,correct_first_trip
phasor_W48,4071,flt_1phg_hif,MainLn4-5,True,239,4,978.0,101.875,1.875,2.0,False,,,wrong_relay_first_trip
phasor_W48,4491,switch_cable_off,MainBus8,False,239,15,239.0,24.895833333333332,,3.0,False,,,false_first_trip
phasor_W48,3488,flt_3ph_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2399,flt_2ph_shc,MainBus6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,642,flt_1phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2478,flt_2phg_shc,MainBus1,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
phasor_W48,3671,flt_3ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,1.0,False,,,correct_first_trip
phasor_W48,960,flt_1phg_shc_w_arc,MainLn9-10,True,239,11,964.0,100.41666666666667,0.4166666666666667,11.0,False,,,correct_first_trip
phasor_W48,2562,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,555,flt_1phg_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,wrong_relay_first_trip
phasor_W48,238,flt_1phg_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,wrong_relay_first_trip
phasor_W48,2295,flt_2ph_shc,MainLn9-10,True,239,11,962.0,100.20833333333333,0.20833333333333334,11.0,False,,,correct_first_trip
phasor_W48,2115,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,2509,flt_2phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,544,flt_1phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,1419,flt_1phg_shc_w_arc,MainBus5,True,239,4,967.0,100.72916666666666,0.7291666666666667,4.0,False,,,correct_first_trip
phasor_W48,1222,flt_1phg_shc_w_arc,MainLn8-9,True,239,9,965.0,100.52083333333334,0.5208333333333334,9.0,False,,,correct_first_trip
phasor_W48,807,flt_1phg_shc_w_arc,MainLn10-11,True,239,12,966.0,100.625,0.625,12.0,False,,,correct_first_trip
phasor_W48,51,flt_1phg_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W48,4380,switch_inrushHV,MainBus9,False,239,15,,,,,True,4799.0,499.8958333333333,no_trip
phasor_W48,1220,flt_1phg_shc_w_arc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,3180,flt_2phg_shc,MainLn8-9,True,239,9,962.0,100.20833333333333,0.20833333333333334,9.0,False,,,correct_first_trip
phasor_W48,287,flt_1phg_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,wrong_relay_first_trip
phasor_W48,3307,flt_3ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,2654,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,26,flt_1phg_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W48,3936,flt_3ph_shc,MainLn2-3,True,239,1,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,wrong_relay_first_trip
phasor_W48,3532,flt_3ph_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,3600,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,2591,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,274,flt_1phg_shc,MainLn10-11,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
phasor_W48,691,flt_1phg_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,2663,flt_2phg_shc,MainBus3,True,239,1,962.0,100.20833333333333,0.20833333333333334,3.0,False,,,wrong_relay_first_trip
phasor_W48,4016,flt_1phg_hif,MainLn7-8,True,239,8,968.0,100.83333333333333,0.8333333333333334,8.0,False,,,correct_first_trip
phasor_W48,1705,flt_2ph_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,2446,flt_2phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,132,flt_1phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,3188,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,308,flt_1phg_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,4484,switch_cable_off,MainBus14,False,239,15,,,,,True,4799.0,499.8958333333333,no_trip
phasor_W48,1024,flt_1phg_shc_w_arc,MainLn5-6,True,239,6,973.0,101.35416666666666,1.3541666666666667,6.0,False,,,correct_first_trip
phasor_W48,4414,switch_cap_on,MainBus14,False,239,15,961.0,100.10416666666666,,0.0,False,,,false_first_trip
phasor_W48,2699,flt_2phg_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W48,3870,flt_3ph_shc,MainLn4-5,True,239,4,961.0,100.10416666666666,0.10416666666666667,4.0,False,,,correct_first_trip
phasor_W48,2683,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,3973,flt_3ph_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
phasor_W48,471,flt_1phg_shc,MainLn3-4,True,239,2,965.0,100.52083333333334,0.5208333333333334,2.0,False,,,correct_first_trip
phasor_W48,1501,flt_1phg_shc_w_arc,MainBus11,True,239,5,965.0,100.52083333333334,0.5208333333333334,5.0,False,,,correct_first_trip
phasor_W48,1647,flt_2ph_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,1360,flt_1phg_shc_w_arc,MainLn3-4,True,239,2,967.0,100.72916666666666,0.7291666666666667,2.0,False,,,correct_first_trip
phasor_W48,134,flt_1phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,1057,flt_1phg_shc_w_arc,MainBus12,True,239,14,976.0,101.66666666666667,1.6666666666666667,14.0,False,,,correct_first_trip
phasor_W48,670,flt_1phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,2770,flt_2phg_shc,MainLn12-13,True,239,13,961.0,100.10416666666666,0.10416666666666667,13.0,False,,,correct_first_trip
phasor_W48,1047,flt_1phg_shc_w_arc,MainLn8-9,True,239,9,971.0,101.14583333333334,1.1458333333333333,9.0,False,,,correct_first_trip
phasor_W48,3597,flt_3ph_shc,MainLn4-11,True,239,5,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,correct_first_trip
phasor_W48,17,flt_1phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2341,flt_2ph_shc,MainLn3-4,True,239,2,961.0,100.10416666666666,0.10416666666666667,5.0,False,,,wrong_relay_first_trip
phasor_W48,3269,flt_3ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,2484,flt_2phg_shc,MainBus2,True,239,12,961.0,100.10416666666666,0.10416666666666667,12.0,False,,,correct_first_trip
phasor_W48,1175,flt_1phg_shc_w_arc,MainLn13-14,True,239,14,964.0,100.41666666666667,0.4166666666666667,14.0,False,,,correct_first_trip
phasor_W48,1938,flt_2ph_shc,MainLn8-9,True,239,9,961.0,100.10416666666666,0.10416666666666667,9.0,False,,,correct_first_trip
phasor_W48,415,flt_1phg_shc,MainLn7-8,True,239,8,961.0,100.10416666666666,0.10416666666666667,8.0,False,,,correct_first_trip
phasor_W48,1730,flt_2ph_shc,MainLn4-11,True,239,5,962.0,100.20833333333333,0.20833333333333334,5.0,False,,,correct_first_trip
phasor_W48,2099,flt_2ph_shc,MainLn6-7,True,239,7,961.0,100.10416666666666,0.10416666666666667,7.0,False,,,correct_first_trip
phasor_W48,4400,switch_load_off,MainBus14,False,239,15,1091.0,113.64583333333333,,0.0,False,,,false_first_trip
phasor_W48,3189,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
phasor_W48,2450,flt_2phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,3015,flt_2phg_shc,MainBus12,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2893,flt_2phg_shc,MainLn5-6,True,239,6,961.0,100.10416666666666,0.10416666666666667,6.0,False,,,correct_first_trip
phasor_W48,3667,flt_3ph_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2822,flt_2phg_shc,MainLn8-14,True,239,10,961.0,100.10416666666666,0.10416666666666667,10.0,False,,,correct_first_trip
phasor_W48,4012,flt_1phg_hif,MainLn4-11,True,239,5,966.0,100.625,0.625,13.0,False,,,wrong_relay_first_trip
phasor_W48,2867,flt_2phg_shc,MainLn13-14,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,350,flt_1phg_shc,MainBus4,True,239,2,961.0,100.10416666666666,0.10416666666666667,2.0,False,,,correct_first_trip
phasor_W48,3906,flt_3ph_shc,MainBus13,True,239,14,961.0,100.10416666666666,0.10416666666666667,14.0,False,,,correct_first_trip
phasor_W48,2740,flt_2phg_shc,MainLn9-10,True,239,11,961.0,100.10416666666666,0.10416666666666667,11.0,False,,,correct_first_trip
